HRHHID,OCCURNUM,YYYYMM,PEEDUCA,PEMARITL,PESEX,PRTAGE,PRTFAGE,PERACE,GTCMSA,GESTCEN,PTERNWA,PRVEL,PES3,PES4,PES5,PES6,PES7,PWSSWGT,PWORWGT
793700118215,2,199411,37,4,2,36,0,1,-1,94,21474836.47,1,2,2,-9,5,2,265.8900,0.0000
995099307309,1,199411,34,4,1,54,0,1,-1,94,21474836.47,2,-9,-9,-9,-9,-9,242.0805,0.0000
339509979090,1,199411,34,3,2,90,1,3,-1,94,21474836.47,1,1,-9,2,6,1,204.8075,0.0000
590703039999,1,199411,40,3,2,70,0,1,-1,94,21474836.47,1,1,-9,2,2,1,223.4087,0.0000
979930509930,1,199411,40,4,1,77,0,1,-1,94,21474836.47,1,1,-9,4,5,1,244.7597,0.0000
008989867489,1,199411,42,1,1,43,0,1,-1,94,21474836.47,1,1,-9,1,4,2,297.1346,0.0000
008989867489,2,199411,42,1,2,46,0,1,-1,94,21474836.47,1,1,-9,1,4,1,278.8062,0.0000
289950600898,1,199411,33,3,1,90,1,1,-1,94,21474836.47,1,1,-9,1,4,1,265.9863,0.0000
068928890095,1,199411,42,1,1,51,0,1,-1,94,21474836.47,1,1,-9,2,6,1,298.6201,0.0000
068928890095,2,199411,42,1,2,41,0,1,-1,94,21474836.47,1,1,-9,2,6,1,283.0851,0.0000
068928890095,3,199411,37,6,1,17,0,1,-1,94,21474836.47,3,-1,-1,-1,-1,-1,296.7975,0.0000
068928890095,4,199411,36,6,1,16,0,1,-1,94,21474836.47,3,-1,-1,-1,-1,-1,263.2310,0.0000
068928890095,5,199411,-1,-1,1,14,0,1,-1,94,21474836.47,3,-1,-1,-1,-1,-1,226.8250,0.0000
068928890095,6,199411,-1,-1,1,12,0,1,-1,94,21474836.47,3,-1,-1,-1,-1,-1,224.4554,0.0000
109200103603,1,199411,44,1,2,41,0,1,-1,94,1478.00,1,1,-9,1,6,1,402.2000,1611.2251
109200103603,2,199411,45,1,1,40,0,1,-1,94,21474836.47,1,1,-9,1,6,2,396.7187,1507.9764
109200103603,3,199411,-1,-1,1,7,0,1,-1,94,21474836.47,3,-1,-1,-1,-1,-1,344.6185,1378.4740
109200103603,4,199411,-1,-1,2,4,0,1,-1,94,21474836.47,3,-1,-1,-1,-1,-1,324.7371,1298.9484
001632910300,1,199411,44,1,1,49,0,1,-1,94,1403.84,1,1,-9,1,6,2,437.7912,1764.2832
001632910300,2,199411,44,1,2,46,0,1,-1,94,1075.00,1,1,-9,2,6,1,371.1974,1454.6566
001632910300,3,199411,-1,-1,1,13,0,1,-1,94,21474836.47,3,-1,-1,-1,-1,-1,405.7038,1622.8152
001632910300,4,199411,-1,-1,2,10,0,1,-1,94,21474836.47,3,-1,-1,-1,-1,-1,356.5882,1426.3528
200193030106,1,199411,42,3,2,59,0,1,-1,94,21474836.47,1,1,-9,1,6,1,388.9746,1556.8768
023013061009,1,199411,40,1,1,34,0,1,-1,94,21474836.47,1,1,-9,1,4,2,409.8408,1557.8552
023013061009,2,199411,40,1,2,34,0,1,-1,94,694.00,1,1,-9,3,4,1,403.4780,1594.3192
023013061009,3,199411,-1,-1,1,14,0,1,-1,94,21474836.47,3,-1,-1,-1,-1,-1,342.9335,1371.7340
023013061009,4,199411,-1,-1,2,7,0,1,-1,94,21474836.47,3,-1,-1,-1,-1,-1,340.9556,1363.8224
023013061009,5,199411,-1,-1,1,0,0,1,-1,94,21474836.47,3,-1,-1,-1,-1,-1,362.0509,1448.2036
310021006930,1,199411,37,1,1,40,0,1,-1,94,21474836.47,1,1,-9,2,6,2,396.7187,1507.9764
310021006930,2,199411,40,1,2,38,0,1,-1,94,720.00,1,1,-9,1,6,1,424.3951,1700.1393
310021006930,3,199411,37,6,2,17,0,1,-1,94,56.00,3,-1,-1,-1,-1,-1,399.8133,1685.6104
310021006930,4,199411,36,6,2,17,0,1,-1,94,21474836.47,3,-1,-1,-1,-1,-1,399.8133,1482.2501
310021006930,5,199411,36,6,2,16,0,1,-1,94,21474836.47,3,-1,-1,-1,-1,-1,434.1379,1609.5036
310021006930,6,199411,-1,-1,2,13,0,1,-1,94,21474836.47,3,-1,-1,-1,-1,-1,315.1987,1260.7948
310021006930,7,199411,-1,-1,1,12,0,1,-1,94,21474836.47,3,-1,-1,-1,-1,-1,405.7038,1622.8152
310021006930,8,199411,40,6,2,19,0,1,-1,94,21474836.47,1,2,2,-9,6,2,415.0625,1538.7843
360301039020,1,199411,40,1,1,58,0,1,-1,94,21474836.47,1,1,-9,1,6,2,426.8423,0.0000
360301039020,2,199411,39,1,2,55,0,1,-1,94,21474836.47,1,1,-9,2,6,1,416.1647,0.0000
036910300230,1,199411,39,1,1,47,0,1,-1,94,21474836.47,1,2,1,-9,6,2,407.7387,0.0000
036910300230,2,199411,39,1,2,47,0,1,-1,94,21474836.47,1,2,2,-9,6,1,432.5886,0.0000
036910300230,3,199411,40,1,1,25,0,1,-1,94,21474836.47,1,2,2,-9,5,2,520.3405,0.0000
036910300230,4,199411,39,1,2,23,0,1,-1,94,21474836.47,1,2,2,-9,5,2,444.5369,0.0000
036910300230,5,199411,-1,-1,1,0,0,1,-1,94,21474836.47,3,-1,-1,-1,-1,-1,483.4958,0.0000
036910300230,6,199411,-1,-1,1,2,0,1,-1,94,21474836.47,3,-1,-1,-1,-1,-1,492.0651,0.0000
309200103603,1,199411,43,6,1,49,0,1,-1,94,21474836.47,1,1,-9,3,6,1,407.7387,0.0000
309200103603,2,199411,43,6,2,44,0,1,-1,94,21474836.47,1,1,-9,3,6,2,425.7037,0.0000
003632910300,1,199411,39,1,2,52,0,1,-1,94,21474836.47,1,2,2,-9,5,1,421.1908,0.0000
003632910300,2,199411,39,1,1,54,0,1,-1,94,21474836.47,1,2,2,-9,6,2,434.7547,0.0000
032300390061,1,199411,40,1,1,43,0,1,-1,94,21474836.47,1,1,-9,2,6,1,460.7872,0.0000
032300390061,2,199411,45,1,2,39,0,1,-1,94,21474836.47,1,1,-9,1,6,2,418.3714,0.0000
032300390061,3,199411,-1,-1,2,13,0,1,-1,94,21474836.47,3,-1,-1,-1,-1,-1,422.7461,0.0000
032300390061,4,199411,-1,-1,2,10,0,1,-1,94,21474836.47,3,-1,-1,-1,-1,-1,340.7885,0.0000
023033061009,1,199411,40,3,2,55,0,1,-1,94,21474836.47,1,1,-9,1,6,1,416.1647,0.0000
310023006930,1,199411,41,1,1,43,0,1,-1,94,21474836.47,1,1,-9,1,6,2,460.7872,0.0000
310023006930,2,199411,39,1,2,36,0,1,-1,94,21474836.47,1,2,1,-9,6,1,418.3714,0.0000
310023006930,3,199411,39,6,1,19,0,1,-1,94,21474836.47,1,-2,-2,-9,6,2,507.9313,0.0000
310023006930,4,199411,36,6,1,17,0,1,-1,94,21474836.47,3,-1,-1,-1,-1,-1,463.2800,0.0000
310023006930,5,199411,36,6,2,16,0,1,-1,94,21474836.47,3,-1,-1,-1,-1,-1,451.8370,0.0000
310023006930,6,199411,34,6,1,15,0,1,-1,94,21474836.47,3,-1,-1,-1,-1,-1,438.0063,0.0000
130300642090,1,199411,40,4,2,39,0,3,-1,94,21474836.47,1,1,-9,2,5,1,338.8759,0.0000
360401039020,1,199411,39,6,1,43,0,3,-1,94,21474836.47,2,-9,-9,-9,-9,-9,348.7061,0.0000
360401039020,2,199411,39,6,2,24,0,3,-1,94,21474836.47,1,1,-9,4,4,1,338.8759,0.0000
360401039020,3,199411,-1,-1,2,4,0,3,-1,94,21474836.47,3,-1,-1,-1,-1,-1,241.7900,0.0000
360401039020,4,199411,-1,-1,1,2,0,3,-1,94,21474836.47,3,-1,-1,-1,-1,-1,196.2808,0.0000
360401039020,5,199411,-1,-1,1,1,0,3,-1,94,21474836.47,3,-1,-1,-1,-1,-1,196.2808,0.0000
004632910300,1,199411,41,4,1,49,0,3,-1,94,21474836.47,1,1,-9,2,5,1,415.8263,0.0000
200193030406,1,199411,40,3,1,60,0,1,-1,94,21474836.47,1,1,-9,1,2,1,488.4361,0.0000
032300490061,1,199411,40,1,1,33,0,3,-1,94,21474836.47,1,1,-9,1,5,2,348.7061,0.0000
032300490061,2,199411,39,1,2,27,0,3,-1,94,21474836.47,1,1,-9,3,5,1,338.8759,0.0000
032300490061,3,199411,-1,-1,1,10,0,3,-1,94,21474836.47,3,-1,-1,-1,-1,-1,256.6094,0.0000
023043061009,1,199411,40,1,1,55,0,3,-1,94,21474836.47,1,1,-9,3,6,2,415.8263,0.0000
023043061009,2,199411,39,1,2,47,0,3,-1,94,21474836.47,1,1,-9,1,6,1,377.9701,0.0000
023043061009,3,199411,37,6,2,17,0,3,-1,94,21474836.47,3,-1,-1,-1,-1,-1,338.8759,0.0000
200193030806,1,199411,39,1,1,38,0,1,-1,94,21474836.47,1,2,1,-9,4,1,500.4366,0.0000
200193030806,2,199411,40,1,2,36,0,5,-1,94,21474836.47,3,-1,-1,-1,4,2,539.1202,0.0000
200193030806,3,199411,-1,-1,2,2,0,1,-1,94,21474836.47,3,-1,-1,-1,-1,-1,469.1704,0.0000
200193030806,4,199411,-1,-1,1,7,0,5,-1,94,21474836.47,3,-1,-1,-1,-1,-1,660.9181,0.0000
200193030806,5,199411,40,2,1,58,0,5,-1,94,21474836.47,3,-1,-1,-1,4,2,446.8537,0.0000
200193030806,6,199411,40,5,1,34,0,5,-1,94,21474836.47,3,-1,-1,-1,4,2,513.0241,0.0000
032300890061,1,199411,40,1,1,32,0,1,-1,94,21474836.47,1,2,2,-9,4,1,443.2212,0.0000
032300890061,2,199411,39,1,2,29,0,3,-1,94,21474836.47,1,2,2,-9,4,2,422.2974,0.0000
032300890061,3,199411,-1,-1,1,10,0,3,-1,94,21474836.47,3,-1,-1,-1,-1,-1,432.0079,0.0000
032300890061,4,199411,-1,-1,1,7,0,3,-1,94,21474836.47,3,-1,-1,-1,-1,-1,432.0079,0.0000
032300890061,5,199411,-1,-1,1,4,0,3,-1,94,21474836.47,3,-1,-1,-1,-1,-1,366.7566,0.0000
023083061009,1,199411,42,1,2,36,0,1,-1,94,21474836.47,1,2,2,-9,6,1,409.1957,0.0000
023083061009,2,199411,41,1,1,39,0,3,-1,94,21474836.47,1,2,2,-9,6,2,424.4475,0.0000
023083061009,3,199411,37,6,2,17,0,1,-1,94,21474836.47,3,-1,-1,-1,-1,-1,579.7162,0.0000
023083061009,4,199411,-1,-1,1,5,0,3,-1,94,21474836.47,3,-1,-1,-1,-1,-1,366.7566,0.0000
310028006930,1,199411,39,4,1,34,0,1,-1,94,21474836.47,1,2,2,-9,6,1,443.2212,0.0000
903006308102,1,199411,39,1,1,30,0,1,-1,94,21474836.47,1,1,-9,1,4,1,443.2212,0.0000
903006308102,2,199411,39,1,2,30,0,1,-1,94,21474836.47,1,1,-9,3,4,2,401.7668,0.0000
903006308102,3,199411,-1,-1,2,1,0,1,-1,94,21474836.47,3,-1,-1,-1,-1,-1,373.4952,0.0000
360801039020,1,199411,40,1,1,24,0,3,-1,94,21474836.47,3,-1,-1,-1,-1,-1,0.0000,0.0000
360801039020,2,199411,39,1,2,20,0,3,-1,94,21474836.47,1,2,2,-9,2,1,422.2974,0.0000
360801039020,3,199411,-1,-1,2,1,0,3,-1,94,21474836.47,3,-1,-1,-1,-1,-1,345.3429,0.0000
086910300230,1,199411,40,1,1,63,0,1,-1,94,21474836.47,1,1,-9,2,6,1,490.9100,0.0000
086910300230,2,199411,40,1,2,64,0,3,-1,94,21474836.47,1,1,-9,2,6,1,437.4598,0.0000
082417964509,1,199411,40,4,1,53,0,1,-1,94,884.61,1,1,-9,1,6,1,400.2300,1612.9129
082417964509,2,199411,40,4,2,30,0,1,-1,94,21474836.47,1,1,-9,1,6,2,442.8250,1771.2187
082417964509,3,199411,-1,-1,2,12,0,1,-1,94,21474836.47,3,-1,-1,-1,-1,-1,345.9366,1383.7464
082417964509,4,199411,-1,-1,1,8,0,1,-1,94,21474836.47,3,-1,-1,-1,-1,-1,398.3650,1593.4600
947956201408,1,199411,39,1,1,46,0,1,-1,94,639.00,1,2,1,-9,6,1,480.4843,1936.3349
947956201408,2,199411,39,1,2,48,0,3,-1,94,21474836.47,1,1,-9,1,6,2,316.8045,1267.1598
947956201408,3,199411,35,6,2,15,0,3,-1,94,21474836.47,3,-1,-1,-1,-1,-1,292.1396,1168.5584
947956201408,4,199411,-1,-1,2,11,0,3,-1,94,21474836.47,3,-1,-1,-1,-1,-1,204.0177,816.0708
947956201408,5,199411,38,6,1,18,0,5,-1,94,21474836.47,1,2,1,-9,6,2,307.8326,1241.7864
769104029485,1,199411,40,4,1,46,0,1,-1,94,932.69,1,1,-9,4,6,1,480.4843,1936.3349
578249290064,1,199411,39,1,1,37,0,1,-1,94,21474836.47,1,2,1,-9,6,2,416.3819,0.0000
578249290064,2,199411,39,1,2,39,0,1,-1,94,21474836.47,1,1,-9,3,6,1,419.9484,0.0000
578249290064,3,199411,37,6,1,18,0,1,-1,94,21474836.47,1,2,2,-9,6,2,503.0090,0.0000
578249290064,4,199411,-1,-1,1,12,0,1,-1,94,21474836.47,3,-1,-1,-1,-1,-1,397.4799,0.0000
578249290064,5,199411,-1,-1,1,9,0,1,-1,94,21474836.47,3,-1,-1,-1,-1,-1,388.3635,0.0000
578249290064,6,199411,-1,-1,1,6,0,1,-1,94,21474836.47,3,-1,-1,-1,-1,-1,354.7606,0.0000
244082596970,1,199411,39,1,1,28,0,1,-1,94,21474836.47,2,-9,-9,-9,-9,-9,480.5677,0.0000
244082596970,2,199411,39,1,2,33,0,1,-1,94,21474836.47,2,-9,-9,-9,-9,-9,435.9779,0.0000
769204029485,1,199411,39,1,1,32,0,1,-1,94,21474836.47,1,1,-9,3,4,2,422.7068,0.0000
769204029485,2,199411,40,1,2,31,0,1,-1,94,21474836.47,1,1,-9,1,4,1,435.9779,0.0000
769204029485,3,199411,-1,-1,1,11,0,1,-1,94,21474836.47,3,-1,-1,-1,-1,-1,393.9847,0.0000
769204029485,4,199411,-1,-1,1,9,0,1,-1,94,21474836.47,3,-1,-1,-1,-1,-1,388.3635,0.0000
769204029485,5,199411,-1,-1,2,8,0,1,-1,94,21474836.47,3,-1,-1,-1,-1,-1,424.4644,0.0000
769204029485,6,199411,-1,-1,2,6,0,1,-1,94,21474836.47,3,-1,-1,-1,-1,-1,410.1405,0.0000
850492470396,1,199411,40,6,2,23,0,1,-1,94,21474836.47,1,1,-9,4,3,1,444.5369,0.0000
850492470396,2,199411,-1,-1,1,3,0,1,-1,94,21474836.47,3,-1,-1,-1,-1,-1,433.1191,0.0000
850492470396,3,199411,-1,-1,2,1,0,1,-1,94,21474836.47,3,-1,-1,-1,-1,-1,410.9851,0.0000
578249390064,1,199411,41,1,1,28,0,1,-1,94,21474836.47,1,1,-9,3,4,1,551.0343,0.0000
578249390064,2,199411,39,1,2,26,0,1,-1,94,21474836.47,1,1,-9,4,4,2,520.4440,0.0000
082437964509,1,199411,40,1,1,46,0,1,-1,94,21474836.47,1,1,-9,3,5,1,407.7387,0.0000
082437964509,2,199411,39,1,2,46,0,1,-1,94,21474836.47,1,1,-9,2,5,1,432.5886,0.0000
244083596970,1,199411,35,4,1,35,0,1,-1,94,21474836.47,2,-9,-9,-9,-9,-9,404.1880,0.0000
244083596970,2,199411,37,6,1,18,0,1,-1,94,21474836.47,2,-9,-9,-9,-9,-9,433.5189,0.0000
244083596970,3,199411,-1,-1,1,9,0,1,-1,94,21474836.47,3,-1,-1,-1,-1,-1,456.9961,0.0000
947956203408,1,199411,40,6,2,41,0,1,-1,94,21474836.47,1,1,-9,3,6,1,425.7037,0.0000
769304029485,1,199411,39,4,1,53,0,1,-1,94,21474836.47,1,1,-9,2,6,1,434.7547,0.0000
769304029485,2,199411,39,3,2,50,0,1,-1,94,21474836.47,1,1,-9,1,6,2,421.1908,0.0000
004678949254,1,199411,34,1,1,63,0,1,-1,94,21474836.47,1,1,-9,2,5,2,450.9004,0.0000
004678949254,2,199411,36,1,2,63,0,1,-1,94,21474836.47,1,1,-9,3,5,1,463.3709,0.0000
850492470496,1,199411,39,3,2,70,0,1,-1,94,21474836.47,1,1,-9,1,6,2,419.1773,0.0000
850492470496,2,199411,39,6,1,47,0,1,-1,94,21474836.47,1,2,2,-9,6,1,417.1280,0.0000
082447964509,1,199411,43,1,1,70,0,1,-1,94,21474836.47,1,2,2,-9,6,2,425.4239,0.0000
082447964509,2,199411,40,1,2,69,0,1,-1,94,21474836.47,1,1,-9,4,6,1,437.8356,0.0000
244084596970,1,199411,35,4,2,52,0,1,-1,94,21474836.47,1,2,2,-9,5,1,441.3290,0.0000
244084596970,2,199411,37,6,1,31,0,1,-1,94,21474836.47,1,2,2,-9,5,2,510.2500,0.0000
244084596970,3,199411,35,6,1,29,0,1,-1,94,21474836.47,1,2,2,-9,5,2,478.0844,0.0000
947956204408,1,199411,39,3,2,59,0,1,-1,94,21474836.47,1,2,1,-9,6,1,508.1684,0.0000
425704648990,1,199411,44,1,1,69,0,1,-1,94,21474836.47,1,1,-9,3,4,1,456.7766,0.0000
425704648990,2,199411,43,1,2,67,0,1,-1,94,21474836.47,1,1,-9,3,4,2,467.5352,0.0000
693504048328,1,199411,45,6,1,46,0,1,-1,94,476.00,2,-9,-9,-9,-9,-9,340.6901,1372.9692
359840608243,1,199411,43,1,2,38,0,1,-1,94,21474836.47,1,2,2,-9,6,1,322.4411,1290.5754
359840608243,2,199411,43,1,1,39,0,1,-1,94,21474836.47,1,2,2,-9,6,2,358.7747,1363.7466
359840608243,3,199411,-1,-1,1,12,0,1,-1,94,21474836.47,3,-1,-1,-1,-1,-1,257.6440,1030.5760
359840608243,4,199411,-1,-1,2,10,0,1,-1,94,21474836.47,3,-1,-1,-1,-1,-1,231.6013,926.4052
508230484936,1,199411,39,1,2,59,0,1,-1,94,21474836.47,1,1,-9,3,6,1,321.8227,1287.2317
508230484936,2,199411,43,1,1,61,0,1,-1,94,21474836.47,1,1,-9,4,6,2,269.8237,1076.8179
280484360539,1,199411,41,6,1,30,0,3,-1,94,21474836.47,2,-9,-9,-9,-9,-9,230.6498,876.7282
862433580094,1,199411,40,1,2,41,0,3,-1,94,21474836.47,1,1,-9,2,6,1,229.7548,918.9770
862433580094,2,199411,41,1,1,46,0,3,-1,94,21474836.47,1,1,-9,2,6,2,228.1979,891.0685
862433580094,3,199411,34,6,1,16,0,3,-1,94,190.00,3,-1,-1,-1,-1,-1,230.6498,899.3182
862433580094,4,199411,-1,-1,1,9,0,3,-1,94,21474836.47,3,-1,-1,-1,-1,-1,194.7245,778.8980
862433580094,5,199411,-1,-1,2,5,0,3,-1,94,21474836.47,3,-1,-1,-1,-1,-1,227.1271,908.5084
024356394808,1,199411,40,1,1,81,0,1,-1,94,21474836.47,1,1,-9,1,5,1,280.7142,1120.2800
024356394808,2,199411,39,1,2,77,0,1,-1,94,21474836.47,1,1,-9,1,6,1,303.8319,1219.6954
443025839860,1,199411,41,6,1,36,0,1,-1,94,21474836.47,1,1,-9,4,6,2,358.7747,1427.5049
443025839860,2,199411,39,4,2,46,0,1,-1,94,21474836.47,1,1,-9,4,6,1,306.1987,1323.3125
006919898643,1,199411,39,1,1,46,0,1,-1,94,21474836.47,1,2,2,-9,6,2,453.9042,0.0000
006919898643,2,199411,39,1,2,47,0,1,-1,94,21474836.47,1,2,1,-9,6,1,420.6372,0.0000
940986310689,1,199411,34,1,1,47,0,1,-1,94,21474836.47,1,1,-9,2,5,2,453.9042,0.0000
940986310689,2,199411,40,1,2,39,0,1,-1,94,21474836.47,1,1,-9,2,5,1,444.8656,0.0000
940986310689,3,199411,40,4,2,77,0,1,-1,94,21474836.47,1,2,1,-9,5,2,372.7777,0.0000
940986310689,5,199411,35,6,1,16,0,1,-1,94,21474836.47,3,-1,-1,-1,-1,-1,400.6477,0.0000
940986310689,6,199411,35,6,1,15,0,1,-1,94,21474836.47,3,-1,-1,-1,-1,-1,462.5502,0.0000
940986310689,7,199411,-1,-1,2,14,0,1,-1,94,21474836.47,3,-1,-1,-1,-1,-1,422.8773,0.0000
419638680099,1,199411,40,1,1,50,0,1,-1,94,21474836.47,1,-2,1,-9,6,2,393.8115,0.0000
419638680099,2,199411,43,1,2,50,0,1,-1,94,21474836.47,1,-2,1,-9,6,2,411.4666,0.0000
419638680099,3,199411,40,6,1,21,0,1,-1,94,21474836.47,1,2,1,-9,6,1,508.5075,0.0000
096361899408,1,199411,43,1,1,35,0,1,-1,94,21474836.47,2,-9,-9,-9,-9,-9,450.4020,0.0000
096361899408,2,199411,39,1,2,36,0,1,-1,94,21474836.47,2,-9,-9,-9,-9,-9,444.8656,0.0000
096361899408,3,199411,34,6,2,15,0,1,-1,94,21474836.47,3,-1,-1,-1,-1,-1,590.3825,0.0000
096361899408,4,199411,-1,-1,1,13,0,1,-1,94,21474836.47,3,-1,-1,-1,-1,-1,435.4416,0.0000
096361899408,5,199411,-1,-1,1,13,0,1,-1,94,21474836.47,3,-1,-1,-1,-1,-1,435.4416,0.0000
096361899408,6,199411,-1,-1,1,9,0,1,-1,94,21474836.47,3,-1,-1,-1,-1,-1,464.3847,0.0000
693096489810,1,199411,39,1,1,39,0,1,-1,94,21474836.47,1,2,2,-9,5,1,450.4020,0.0000
693096489810,2,199411,42,1,2,32,0,1,-1,94,21474836.47,1,2,1,-9,5,2,409.4890,0.0000
693096489810,3,199411,39,6,1,19,0,1,-1,94,21474836.47,1,2,1,-9,5,2,481.4412,0.0000
693096489810,4,199411,-1,-1,1,11,0,1,-1,94,21474836.47,3,-1,-1,-1,-1,-1,494.3923,0.0000
831849606909,1,199411,40,6,2,46,0,1,-1,94,21474836.47,1,1,-9,3,6,1,420.6372,0.0000
831849606909,2,199411,37,6,1,17,0,1,-1,94,21474836.47,3,-1,-1,-1,-1,-1,473.8634,0.0000
964103969880,1,199411,39,1,1,61,0,1,-1,94,21474836.47,1,2,2,-9,6,2,443.9860,0.0000
964103969880,2,199411,39,1,2,43,0,1,-1,94,21474836.47,1,1,-9,1,6,1,418.1488,0.0000
964113969880,1,199411,44,4,2,47,0,1,-1,94,21474836.47,1,2,1,-9,6,1,420.6372,0.0000
198609168394,1,199411,41,1,1,31,0,1,-1,94,21474836.47,1,2,2,-9,5,1,440.5656,0.0000
198609168394,2,199411,40,1,2,28,0,1,-1,94,21474836.47,1,1,-9,3,5,2,425.4931,0.0000
198609168394,3,199411,-1,-1,1,9,0,1,-1,94,21474836.47,3,-1,-1,-1,-1,-1,464.3847,0.0000
198609168394,4,199411,-1,-1,2,5,0,1,-1,94,21474836.47,3,-1,-1,-1,-1,-1,439.8754,0.0000
608981946931,1,199411,39,1,1,44,0,1,-1,94,21474836.47,1,1,-9,2,6,2,430.0832,0.0000
608981946931,2,199411,39,1,2,46,0,1,-1,94,21474836.47,1,1,-9,2,6,1,420.6372,0.0000
608981946931,3,199411,37,6,2,17,0,1,-1,94,21474836.47,3,-1,-1,-1,-1,-1,399.1225,0.0000
693604049328,1,199411,34,3,2,81,0,1,-1,94,21474836.47,1,1,-9,1,6,1,186.3889,0.0000
280494360639,2,199411,40,3,1,69,0,1,-1,94,21474836.47,2,-9,-9,-9,-9,-9,241.2280,0.0000
024366394809,1,199411,40,4,1,52,0,1,-1,94,21474836.47,2,-9,-9,-9,-9,-9,196.9057,0.0000
443026839960,1,199411,39,6,1,35,0,1,-1,94,21474836.47,1,1,-9,1,-2,1,225.2010,0.0000
936389406402,1,199411,40,1,1,40,0,1,-1,94,21474836.47,1,1,-9,2,6,2,215.0416,0.0000
936389406402,2,199411,40,1,2,36,0,1,-1,94,21474836.47,1,1,-9,3,5,1,222.4328,0.0000
936389406402,3,199411,-1,-1,2,3,0,1,-1,94,21474836.47,3,-1,-1,-1,-1,-1,233.9941,0.0000
448613962390,1,199411,39,6,1,51,0,1,-1,94,21474836.47,1,2,2,-9,3,1,196.9057,0.0000
448613962390,2,199411,37,4,2,50,0,1,-1,94,21474836.47,1,2,2,-9,3,2,205.7333,0.0000
086371908701,1,199411,41,6,1,30,0,3,-1,94,21474836.47,1,2,2,-9,1,1,214.8152,0.0000
086371908701,2,199411,41,3,2,28,0,1,-1,94,21474836.47,1,2,1,-9,2,1,220.0065,0.0000
086371908701,3,199411,-1,-1,2,7,0,3,-1,94,21474836.47,3,-1,-1,-1,-1,-1,175.1111,0.0000
086371908701,4,199411,-1,-1,2,4,0,3,-1,94,21474836.47,3,-1,-1,-1,-1,-1,169.9742,0.0000
220492060799,1,199411,40,1,1,27,0,1,-1,94,21474836.47,1,2,2,-9,5,1,240.8202,0.0000
220492060799,2,199411,39,1,2,25,0,1,-1,94,21474836.47,1,2,2,-9,5,2,240.2316,0.0000
022076994209,1,199411,40,1,1,42,0,1,-1,94,21474836.47,1,1,-9,3,6,2,242.8750,0.0000
022076994209,2,199411,40,1,2,38,0,1,-1,94,21474836.47,1,1,-9,4,6,1,265.8900,0.0000
022076994209,3,199411,35,6,2,15,0,1,-1,94,21474836.47,3,-1,-1,-1,-1,-1,248.1741,0.0000
022076994209,4,199411,-1,-1,1,11,0,1,-1,94,21474836.47,3,-1,-1,-1,-1,-1,241.9683,0.0000
022076994209,5,199411,-1,-1,1,9,0,1,-1,94,21474836.47,3,-1,-1,-1,-1,-1,269.8426,0.0000
022076994209,6,199411,-1,-1,1,7,0,1,-1,94,21474836.47,3,-1,-1,-1,-1,-1,238.9327,0.0000
422600972990,1,199411,36,1,1,36,0,1,-1,94,21474836.47,1,1,-9,3,4,2,256.9534,0.0000
422600972990,2,199411,35,1,2,31,0,3,-1,94,21474836.47,1,1,-9,3,4,1,209.4910,0.0000
422600972990,3,199411,-1,-1,2,9,0,3,-1,94,21474836.47,3,-1,-1,-1,-1,-1,175.1111,0.0000
422600972990,4,199411,-1,-1,2,7,0,3,-1,94,21474836.47,3,-1,-1,-1,-1,-1,175.1111,0.0000
422600972990,5,199411,34,6,1,15,0,3,-1,94,21474836.47,3,-1,-1,-1,-1,-1,194.4081,0.0000
864622880094,1,199411,44,1,1,59,0,1,-1,94,21474836.47,1,1,-9,2,6,1,300.0489,0.0000
864622880094,2,199411,43,1,2,59,0,1,-1,94,21474836.47,1,1,-9,2,6,2,289.6155,0.0000
864622880094,3,199411,40,6,2,19,0,1,-1,94,21474836.47,1,1,-9,2,6,2,326.3806,0.0000
798407022600,1,199411,40,1,1,41,0,4,-1,94,21474836.47,3,-1,-1,-1,2,1,296.8843,0.0000
798407022600,2,199411,39,1,2,36,0,4,-1,94,21474836.47,3,-1,-1,-1,1,2,327.3872,0.0000
798407022600,3,199411,36,6,1,16,0,4,-1,94,21474836.47,3,-1,-1,-1,-1,-1,296.8843,0.0000
798407022600,4,199411,-1,-1,2,13,0,4,-1,94,21474836.47,3,-1,-1,-1,-1,-1,317.8069,0.0000
406207090728,1,199411,39,6,2,23,0,3,-1,94,21474836.47,1,1,-9,1,2,1,327.3872,0.0000
406207090728,2,199411,37,6,1,23,0,4,-1,94,21474836.47,1,1,-9,1,2,2,296.8843,0.0000
406207090728,3,199411,-1,-1,1,4,0,3,-1,94,21474836.47,3,-1,-1,-1,-1,-1,249.6068,0.0000
406207090728,4,199411,-1,-1,1,2,0,3,-1,94,21474836.47,3,-1,-1,-1,-1,-1,249.6068,0.0000
004654989283,1,199411,43,4,2,48,0,4,-1,94,21474836.47,1,2,1,-9,5,1,344.3858,0.0000
004654989283,2,199411,39,6,1,35,0,1,-1,94,21474836.47,1,2,1,-9,5,1,465.3274,0.0000
004654989283,3,199411,35,6,1,15,0,4,-1,94,21474836.47,3,-1,-1,-1,-1,-1,270.3693,0.0000
004654989283,4,199411,-1,-1,1,12,0,4,-1,94,21474836.47,3,-1,-1,-1,-1,-1,233.8085,0.0000
